number,incident_state,category,subcategory,symptom,impact_clean,urgency_clean,priority_clean,contact_type,reassignment_count,reopen_count,made_sla,mttr_minutes,assignment_group
INC0021427,Closed,Category 53,Subcategory 303,Symptom 491,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0021429,Closed,Category 53,Subcategory 114,,Medium,Medium,P3,Phone,0,0,False,7102.0,Group 66
INC0021432,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,38.0,Group 24
INC0021436,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,36.0,Group 24
INC0021437,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,49.0,Group 70
INC0021438,Closed,Category 37,Subcategory 123,Symptom 491,Medium,Medium,P3,Phone,0,0,True,54.0,Group 46
INC0021439,Closed,Category 51,Subcategory 301,Symptom 9,Medium,High,P2,Phone,5,0,False,18754.0,Group 20
INC0021442,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,28.0,Group 70
INC0021445,Closed,Category 57,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,True,88.0,Group 33
INC0021446,Closed,Category 32,Subcategory 9,,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0021447,Closed,Category 53,Subcategory 114,Symptom 491,Medium,Medium,P3,Phone,1,0,True,56.0,Group 66
INC0021448,Closed,Category 26,Subcategory 164,Symptom 420,Medium,Medium,P3,Phone,0,0,True,16.0,Group 70
INC0021449,Closed,Category 26,Subcategory 164,Symptom 420,Medium,Medium,P3,Phone,0,0,True,65.0,Group 70
INC0021454,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,12.0,
INC0021455,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0021457,Closed,Category 26,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021459,Closed,Category 20,Subcategory 174,,Medium,Medium,P3,Phone,1,0,True,9.0,Group 70
INC0021462,Closed,Category 8,Subcategory 281,Symptom 557,Medium,Medium,P3,Phone,0,0,False,8858.0,Group 53
INC0021467,Closed,Category 46,Subcategory 94,Symptom 491,Medium,Medium,P3,Phone,0,0,False,81786.0,Group 33
INC0021470,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,1,0,False,8288.0,Group 25
INC0021471,Closed,Category 53,Subcategory 114,Symptom 592,Medium,Medium,P3,Phone,5,0,False,9687.0,Group 66
INC0021472,Closed,Category 37,Subcategory 123,Symptom 495,Medium,Medium,P3,Phone,0,0,False,6787.0,Group 48
INC0021473,Closed,Category 35,Subcategory 28,Symptom 506,Medium,Medium,P3,Phone,0,0,True,7.0,Group 70
INC0021475,Closed,Category 53,Subcategory 114,Symptom 491,Medium,Medium,P3,Phone,2,0,False,10554.0,Group 70
INC0021477,Closed,Category 53,Subcategory 82,Symptom 296,Medium,Medium,P3,Phone,0,0,True,165.0,Group 76
INC0021478,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0021481,Closed,Category 46,Subcategory 259,Symptom 222,Medium,Medium,P3,Phone,0,0,False,7286.0,Group 6
INC0021482,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,6.0,Group 24
INC0021483,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,36.0,Group 39
INC0021485,Closed,Category 46,Subcategory 243,,Medium,Medium,P3,Phone,0,0,False,18384.0,Group 57
INC0021487,Closed,Category 44,Subcategory 59,Symptom 252,Medium,Medium,P3,Phone,0,0,False,10025.0,Group 5
INC0021489,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,4.0,Group 24
INC0021492,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0021494,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,4.0,Group 24
INC0021499,Closed,Category 20,Subcategory 103,,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0021500,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,30.0,Group 39
INC0021502,Closed,Category 37,Subcategory 135,Symptom 491,Medium,Medium,P3,Phone,1,0,True,18.0,Group 70
INC0021503,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,9.0,Group 24
INC0021505,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,29.0,Group 39
INC0021507,Closed,Category 26,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021509,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,20299.0,Group 39
INC0021511,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,1.0,Group 70
INC0021512,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,20301.0,Group 39
INC0021514,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,20299.0,Group 39
INC0021516,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,3,0,False,6960.0,Group 24
INC0021517,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,1,0,False,12621.0,Group 29
INC0021518,Closed,Category 37,Subcategory 123,Symptom 491,Medium,Medium,P3,Phone,1,0,False,17103.0,Group 59
INC0021520,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,23.0,Group 70
INC0021521,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,2.0,Group 24
INC0021522,Closed,Category 34,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,3,0,False,264804.0,Group 25
INC0021523,Closed,Category 37,Subcategory 135,Symptom 118,Medium,Medium,P3,Phone,4,0,False,12940.0,Group 70
INC0021525,Closed,Category 40,Subcategory 44,Symptom 5,Medium,Medium,P3,Phone,3,0,False,6866.0,Group 54
INC0021526,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021528,Closed,Category 34,Subcategory 154,Symptom 491,Medium,Medium,P3,Phone,3,0,False,319314.0,Group 25
INC0021529,Closed,Category 28,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,False,7143.0,Group 27
INC0021530,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,6,0,False,8239.0,Group 39
INC0021534,Closed,Category 34,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,3,0,False,50396.0,Group 70
INC0021536,Closed,Category 34,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,3,0,False,50396.0,Group 70
INC0021538,Closed,Category 20,Subcategory 103,Symptom 387,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021539,Closed,Category 34,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,3,0,False,122193.0,Group 23
INC0021544,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,18.0,Group 70
INC0021545,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,4.0,Group 24
INC0021546,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0021551,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,2.0,Group 24
INC0021552,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0021553,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21510.0,Group 39
INC0021554,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,False,6898.0,Group 70
INC0021555,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,1,0,True,7.0,Group 24
INC0021556,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0021557,Closed,Category 20,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021559,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21507.0,Group 39
INC0021561,Closed,Category 42,Subcategory 223,,High,High,P1,Phone,1,0,False,8308.0,Group 39
INC0021563,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0021565,Closed,Category 9,Subcategory 164,Symptom 571,Medium,Medium,P3,Phone,0,0,False,12752.0,Group 24
INC0021566,Closed,Category 53,Subcategory 82,Symptom 534,Medium,Medium,P3,Phone,2,0,False,8358.0,Group 70
INC0021567,Closed,Category 13,Subcategory 69,Symptom 491,Medium,Medium,P3,Phone,1,0,False,7197.0,Group 29
INC0021568,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21507.0,Group 39
INC0021569,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,1,0,True,10.0,Group 70
INC0021572,Closed,Category 46,Subcategory 220,,High,High,P1,Phone,0,0,False,49.0,Group 66
INC0021573,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,9.0,Group 70
INC0021574,Closed,Category 53,Subcategory 80,Symptom 96,Medium,Medium,P3,Phone,0,0,True,58.0,Group 19
INC0021577,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021578,Closed,Category 28,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,False,7114.0,Group 27
INC0021579,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,20257.0,Group 39
INC0021580,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,20256.0,Group 39
INC0021581,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,False,7053.0,Group 39
INC0021582,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,20255.0,Group 39
INC0021583,Closed,Category 53,Subcategory 80,Symptom 209,Medium,Medium,P3,Phone,2,0,False,8723.0,Group 19
INC0021585,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,20254.0,Group 39
INC0021586,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,17.0,Group 70
INC0021587,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21493.0,Group 39
INC0021588,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21491.0,Group 39
INC0021589,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21491.0,Group 39
INC0021590,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,2,0,False,12906.0,Group 70
INC0021591,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21491.0,Group 39
INC0021592,Closed,Category 57,Subcategory 185,Symptom 491,Medium,Medium,P3,Phone,3,0,True,1044.0,Group 24
INC0021594,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,10.0,Group 70
INC0021595,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21490.0,Group 39
INC0021596,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,False,8605.0,Group 27
INC0021597,Closed,Category 20,Subcategory 125,Symptom 517,Medium,Medium,P3,Phone,0,0,True,7.0,Group 70
INC0021598,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21488.0,Group 39
INC0021599,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,True,17.0,Group 39
INC0021600,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21488.0,Group 39
INC0021601,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21486.0,Group 39
INC0021602,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,11.0,Group 70
INC0021603,Closed,Category 46,Subcategory 248,Symptom 267,Medium,Medium,P3,Phone,0,0,False,31333.0,Group 57
INC0021604,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21486.0,Group 39
INC0021605,Closed,Category 53,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0021606,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21484.0,Group 39
INC0021608,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,7037.0,Group 39
INC0021609,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21483.0,Group 39
INC0021610,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21481.0,Group 39
INC0021611,Closed,Category 26,Subcategory 175,Symptom 375,Medium,Medium,P3,Phone,0,0,False,12971.0,Group 70
INC0021612,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21479.0,Group 39
INC0021613,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,21479.0,Group 39
INC0021614,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21478.0,Group 39
INC0021615,Closed,Category 57,Subcategory 166,Symptom 296,Medium,Medium,P3,Phone,1,0,False,7161.0,Group 24
INC0021616,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,21476.0,Group 39
INC0021617,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22880.0,Group 39
INC0021618,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22895.0,Group 39
INC0021620,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22895.0,Group 39
INC0021621,Closed,Category 32,Subcategory 300,Symptom 491,Medium,Medium,P3,Phone,1,0,False,6684.0,Group 70
INC0021622,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0021623,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22894.0,Group 39
INC0021625,Closed,Category 26,Subcategory 175,Symptom 119,Medium,Medium,P3,Phone,1,0,True,93.0,Group 70
INC0021626,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22894.0,Group 39
INC0021627,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22894.0,Group 39
INC0021629,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,22894.0,Group 39
INC0021630,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22893.0,Group 39
INC0021631,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,False,28321.0,Group 12
INC0021632,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,22893.0,Group 39
INC0021633,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22900.0,Group 39
INC0021635,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22907.0,Group 39
INC0021636,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22901.0,Group 39
INC0021637,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,7,0,False,11141.0,Group 39
INC0021638,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22902.0,Group 39
INC0021639,Closed,Category 32,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0021641,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,False,22904.0,Group 39
INC0021642,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0021643,Closed,Category 28,Subcategory 174,,Medium,High,P2,Phone,0,0,False,22893.0,Group 39
INC0021644,Closed,Category 46,Subcategory 251,Symptom 491,Medium,Medium,P3,Phone,0,0,False,21150.0,Group 22
INC0021645,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,1,0,False,7009.0,Group 39
INC0021646,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,1,0,True,518.0,Group 70
INC0021647,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,7.0,Group 70
INC0021648,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,1,0,False,7000.0,Group 39
INC0021649,Closed,Category 57,Subcategory 185,Symptom 491,Medium,Medium,P3,Phone,1,0,False,28655.0,Group 25
INC0021650,Closed,Category 32,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0021651,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0021652,Closed,Category 26,Subcategory 164,Symptom 295,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021653,Closed,Category 26,Subcategory 164,Symptom 295,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021655,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,False,22858.0,Group 39
INC0021656,Closed,Category 37,Subcategory 123,Symptom 118,Medium,Medium,P3,Phone,2,0,False,8118.0,Group 25
INC0021658,Closed,Category 53,Subcategory 80,Symptom 296,Medium,Medium,P3,Phone,3,0,True,69.0,Group 70
INC0021659,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0021660,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,False,31501.0,Group 39
INC0021661,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,False,31500.0,Group 39
INC0021662,Closed,Category 57,Subcategory 170,Symptom 513,Medium,Medium,P3,Phone,5,0,False,12755.0,Group 65
INC0021664,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,False,31497.0,Group 39
INC0021665,Closed,Category 32,Subcategory 174,,Medium,Medium,P3,Phone,2,0,False,6624.0,Group 28
INC0021667,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,False,22800.0,Group 39
INC0021668,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,1,0,False,21368.0,Group 25
INC0021669,Closed,Category 20,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021670,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,False,6909.0,Group 39
INC0021671,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,16.0,Group 70
INC0021672,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,31473.0,Group 39
INC0021673,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,6903.0,Group 39
INC0021675,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,22767.0,Group 39
INC0021676,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,22763.0,Group 39
INC0021677,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,22754.0,Group 39
INC0021679,Closed,Category 42,Subcategory 174,,Medium,Medium,P3,Phone,1,0,False,9491.0,Group 6
INC0021680,Closed,Category 32,Subcategory 9,,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0021681,Closed,Category 42,Subcategory 31,Symptom 424,Medium,Medium,P3,Phone,0,0,False,12457.0,Group 3
INC0021682,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,False,31447.0,Group 39
INC0021683,Closed,Category 46,Subcategory 150,Symptom 536,Medium,Medium,P3,Phone,0,0,False,42920.0,Group 10
INC0021684,Closed,Category 26,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,26.0,Group 70
INC0021685,Closed,Category 53,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,17.0,Group 70
INC0021686,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,True,118.0,Group 70
INC0021687,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0021688,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,19.0,Group 70
INC0021689,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,546.0,Group 70
INC0021691,Closed,Category 9,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,False,16599.0,Group 25
INC0021694,Closed,Category 28,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0021695,Closed,Category 53,Subcategory 80,Symptom 571,High,Medium,P2,Phone,1,0,False,364.0,Group 70
INC0021696,Closed,Category 46,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,3.0,
INC0021698,Closed,Category 42,Subcategory 174,,High,Medium,P2,Phone,0,0,False,58124.0,Group 3
INC0021700,Closed,Category 42,Subcategory 174,Symptom 491,High,Medium,P2,Phone,0,0,False,58102.0,Group 3
INC0021701,Closed,Category 28,Subcategory 174,Symptom 491,Low,Medium,P4,Phone,2,0,True,10553.0,Group 66
INC0021702,Closed,Category 42,Subcategory 174,,High,High,P1,Phone,7,0,False,12281.0,Group 2
INC0021703,Closed,Category 46,Subcategory 244,Symptom 245,Medium,Medium,P3,Phone,1,0,False,19281.0,Group 57
INC0021704,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,2,0,False,7168.0,Group 70
INC0021705,Closed,Category 20,Subcategory 174,,Medium,Medium,P3,Phone,3,0,False,18057.0,Group 70
INC0021706,Closed,Category 53,Subcategory 80,Symptom 491,Medium,Medium,P3,Phone,0,0,False,39.0,Group 19
INC0021707,Closed,Category 46,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,2.0,
INC0021708,Closed,Category 42,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,28.0,Group 70
INC0021709,Closed,Category 46,Subcategory 150,Symptom 491,Medium,Medium,P3,Phone,1,0,False,20636.0,Group 10
INC0021710,Closed,Category 40,Subcategory 44,Symptom 5,Medium,Medium,P3,Phone,2,0,True,207.0,Group 70
INC0021712,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,10.0,Group 70
INC0021714,Closed,Category 46,Subcategory 231,Symptom 211,Medium,Medium,P3,Phone,0,0,False,21717.0,Group 37
INC0021716,Closed,Category 35,Subcategory 28,Symptom 506,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0021717,Closed,Category 57,Subcategory 185,Symptom 491,Medium,Medium,P3,Phone,0,0,False,6069.0,Group 24
INC0021718,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,1,0,False,92593.0,Group 39
INC0021720,Closed,Category 37,Subcategory 135,Symptom 491,Medium,Medium,P3,Phone,0,0,False,15835.0,Group 48
INC0021723,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,14.0,Group 70
INC0021725,Closed,Category 35,Subcategory 28,Symptom 506,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0021726,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,1,0,False,5919.0,Group 39
INC0021728,Closed,Category 35,Subcategory 28,Symptom 506,Medium,Medium,P3,Phone,0,0,True,89.0,Group 70
INC0021729,Closed,Category 28,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,False,5968.0,Group 24
